iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COM,Africa,Comoros,12-05-2021,3860,0,2,146,0,0,4612.904,0,2.39,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43728,43140,588,0,0,1442,5.23,5.16,0.07,0,1723,1414,0.169,836783,0,0,0,0
COM,Africa,Comoros,13-05-2021,3860,0,1.857,146,0,0,4612.904,0,2.219,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,0,1513,1212,0.145,836783,0,0,0,0
COM,Africa,Comoros,14-05-2021,3860,0,1.143,146,0,0,4612.904,0,1.366,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,1303,1010,0.121,836783,0,0,0,0
COM,Africa,Comoros,15-05-2021,3860,0,0.857,146,0,0,4612.904,0,1.024,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,1091,808,0.097,836783,0,0,0,0
COM,Africa,Comoros,16-05-2021,3863,3,1.286,146,0,0,4616.49,3.585,1.536,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,881,606,0.072,836783,0,0,0,0
COM,Africa,Comoros,17-05-2021,3863,0,1.286,146,0,0,4616.49,0,1.536,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,670,404,0.048,836783,0,0,0,0
COM,Africa,Comoros,18-05-2021,3864,1,0.571,146,0,0,4617.685,1.195,0.683,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44975,43140,1835,0,0,384,5.37,5.16,0.22,0,459,202,0.024,836783,0,0,0,0
COM,Africa,Comoros,19-05-2021,3864,0,0.571,146,0,0,4617.685,0,0.683,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,979,0,0,836783,0,0,0,0
COM,Africa,Comoros,20-05-2021,3864,0,0.571,146,0,0,4617.685,0,0.683,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,0,0,1710,0,0,836783,0,0,0,0
COM,Africa,Comoros,21-05-2021,3868,4,1.143,146,0,0,4622.465,4.78,1.366,174.478,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58440,43140,15300,0,0,2042,6.98,5.16,1.83,0,2440,0,0,836783,0,0,0,0
COM,Africa,Comoros,22-05-2021,3870,2,1.429,146,0,0,4624.855,2.39,1.707,174.478,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,0,0,0,0,3142,0,0,836783,0,0,0,0
COM,Africa,Comoros,23-05-2021,3872,2,1.286,146,0,0,4627.245,2.39,1.536,174.478,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,0,0,0,0,3843,0,0,836783,0,0,0,0
COM,Africa,Comoros,24-05-2021,3872,0,1.286,146,0,0,4627.245,0,1.536,174.478,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,0,0,0,0,4545,0,0,836783,0,0,0,0
COM,Africa,Comoros,25-05-2021,3875,3,1.571,146,0,0,4630.83,3.585,1.878,174.478,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,0,0,0,0,5246,0,0,836783,0,0,0,0
COM,Africa,Comoros,26-05-2021,3879,4,2.143,146,0,0,4635.61,4.78,2.561,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80023,43140,36883,0,0,4366,9.56,5.16,4.41,0,5218,0,0,836783,0,0,0,0
COM,Africa,Comoros,27-05-2021,3879,0,2.143,146,0,0,4635.61,0,2.561,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,0,0,0,0,4583,0,0,836783,0,0,0,0
COM,Africa,Comoros,28-05-2021,3879,0,1.571,146,0,0,4635.61,0,1.878,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,0,0,0,0,3950,0,0,836783,0,0,0,0
COM,Africa,Comoros,29-05-2021,3879,0,1.286,146,0,0,4635.61,0,1.536,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,3346,0,0,836783,0,0,0,0
COM,Africa,Comoros,30-05-2021,3881,2,1.286,146,0,0,4638.001,2.39,1.536,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,0,0,0,0,2741,0,0,836783,0,0,0,0
COM,Africa,Comoros,31-05-2021,3881,0,1.286,146,0,0,4638.001,0,1.536,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83907,0,0,0,0,1788,10.03,0,0,0,2137,0,0,836783,0,0,0,0
COM,Africa,Comoros,01-06-2021,3882,1,1,146,0,0,4639.196,1.195,1.195,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,1410,0,0,836783,0,0,0,0
COM,Africa,Comoros,02-06-2021,3882,0,0.429,146,0,0,4639.196,0,0.512,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,682,0,0,836783,0,0,0,0
COM,Africa,Comoros,03-06-2021,3882,0,0.429,146,0,0,4639.196,0,0.512,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,559,0,0,836783,0,0,0,0
COM,Africa,Comoros,04-06-2021,3882,0,0.429,146,0,0,4639.196,0,0.512,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,436,0,0,836783,0,0,0,0
COM,Africa,Comoros,05-06-2021,3886,4,1,146,0,0,4643.976,4.78,1.195,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,313,0,0,836783,0,0,0,0
COM,Africa,Comoros,06-06-2021,3888,2,1,146,0,0,4646.366,2.39,1.195,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,191,0,0,836783,0,0,0,0
COM,Africa,Comoros,07-06-2021,3888,0,1,146,0,0,4646.366,0,1.195,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,68,0,0,836783,0,0,0,0
COM,Africa,Comoros,08-06-2021,3890,2,1.143,146,0,0,4648.756,2.39,1.366,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84360,43140,41220,0,0,57,10.08,5.16,4.93,0,68,0,0,836783,0,0,0,0
COM,Africa,Comoros,09-06-2021,3891,1,1.286,146,0,0,4649.951,1.195,1.536,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,99,129,0.015,836783,0,0,0,0
COM,Africa,Comoros,10-06-2021,3893,2,1.571,146,0,0,4652.341,2.39,1.878,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,130,258,0.031,836783,0,0,0,0
COM,Africa,Comoros,11-06-2021,3894,1,1.714,146,0,0,4653.536,1.195,2.049,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,163,388,0.046,836783,0,0,0,0
COM,Africa,Comoros,12-06-2021,3898,4,1.714,146,0,0,4658.316,4.78,2.049,174.478,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,194,517,0.062,836783,0,0,0,0
COM,Africa,Comoros,13-06-2021,3899,1,1.571,146,0,0,4659.511,1.195,1.878,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,226,646,0.077,836783,0,0,0,0
COM,Africa,Comoros,14-06-2021,3899,0,1.571,146,0,0,4659.511,0,1.878,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,257,775,0.093,836783,0,0,0,0
COM,Africa,Comoros,15-06-2021,3901,2,1.571,146,0,0,4661.902,2.39,1.878,174.478,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,16-06-2021,3903,2,1.714,146,0,0,4664.292,2.39,2.049,174.478,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,17-06-2021,3905,2,1.714,146,0,0,4666.682,2.39,2.049,174.478,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,18-06-2021,3907,2,1.857,146,0,0,4669.072,2.39,2.219,174.478,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,19-06-2021,3908,1,1.429,146,0,0,4670.267,1.195,1.707,174.478,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,20-06-2021,3908,0,1.286,146,0,0,4670.267,0,1.536,174.478,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,21-06-2021,3908,0,1.286,146,0,0,4670.267,0,1.536,174.478,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,22-06-2021,3913,5,1.714,146,0,0,4676.242,5.975,2.049,174.478,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,23-06-2021,3915,2,1.714,146,0,0,4678.632,2.39,2.049,174.478,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,24-06-2021,3915,0,1.429,146,0,0,4678.632,0,1.707,174.478,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,25-06-2021,3916,1,1.286,146,0,0,4679.827,1.195,1.536,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,26-06-2021,3920,4,1.714,146,0,0,4684.608,4.78,2.049,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,27-06-2021,3924,4,2.286,146,0,0,4689.388,4.78,2.732,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,28-06-2021,3924,0,2.286,146,0,0,4689.388,0,2.732,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,29-06-2021,3934,10,3,146,0,0,4701.338,11.951,3.585,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,30-06-2021,3936,2,3,146,0,0,4703.728,2.39,3.585,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,01-07-2021,3943,7,4,146,0,0,4712.094,8.365,4.78,174.478,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,02-07-2021,3948,5,4.571,146,0,0,4718.069,5.975,5.463,174.478,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,03-07-2021,3957,9,5.286,146,0,0,4728.825,10.755,6.317,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,04-07-2021,3958,1,4.857,146,0,0,4730.02,1.195,5.805,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,05-07-2021,3958,0,4.857,146,0,0,4730.02,0,5.805,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90880,0,0,0,0,241,10.86,0,0,0,288,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,06-07-2021,3959,1,3.571,146,0,0,4731.215,1.195,4.268,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,563,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,07-07-2021,3966,7,4.286,146,0,0,4739.58,8.365,5.122,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,837,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,08-07-2021,3976,10,4.714,146,0,0,4751.531,11.951,5.634,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,1110,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,09-07-2021,3979,3,4.429,146,0,0,4755.116,3.585,5.292,174.478,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,1385,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,10-07-2021,3983,4,3.714,146,0,0,4759.896,4.78,4.439,174.478,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,1659,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,11-07-2021,3996,13,5.429,146,0,0,4775.432,15.536,6.487,174.478,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,0,0,0,1932,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,12-07-2021,3996,0,5.429,146,0,0,4775.432,0,6.487,174.478,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,13-07-2021,3996,0,5.286,146,0,0,4775.432,0,6.317,174.478,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,14-07-2021,4001,5,5,146,0,0,4781.407,5.975,5.975,174.478,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,15-07-2021,4002,1,3.714,146,0,0,4782.602,1.195,4.439,174.478,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,16-07-2021,4009,7,4.286,147,1,0.143,4790.967,8.365,5.122,175.673,1.195,0.171,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,17-07-2021,4009,0,3.714,147,0,0.143,4790.967,0,4.439,175.673,0,0.171,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,18-07-2021,4011,2,2.143,147,0,0.143,4793.357,2.39,2.561,175.673,0,0.171,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,19-07-2021,4011,0,2.143,147,0,0.143,4793.357,0,2.561,175.673,0,0.171,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,20-07-2021,4011,0,2.143,147,0,0.143,4793.357,0,2.561,175.673,0,0.171,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,21-07-2021,4013,2,1.714,147,0,0.143,4795.748,2.39,2.049,175.673,0,0.171,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,22-07-2021,4014,1,1.714,147,0,0.143,4796.943,1.195,2.049,175.673,0,0.171,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,23-07-2021,4016,2,1,147,0,0,4799.333,2.39,1.195,175.673,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,24-07-2021,4018,2,1.286,147,0,0,4801.723,2.39,1.536,175.673,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125960,84740,41220,0,0,1846,15.05,10.13,4.93,0,2206,904,0.108,836783,0,0,0,0
COM,Africa,Comoros,25-07-2021,4021,3,1.429,147,0,0,4805.308,3.585,1.707,175.673,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,0,0,2514,1294,0.155,836783,0,0,0,0
COM,Africa,Comoros,26-07-2021,4021,0,1.429,147,0,0,4805.308,0,1.707,175.673,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,0,0,0,0,2822,1685,0.201,836783,0,0,0,0
COM,Africa,Comoros,27-07-2021,4024,3,1.857,147,0,0,4808.893,3.585,2.219,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619,0,0,0,0,3130,2075,0.248,836783,0,0,0,0
COM,Africa,Comoros,28-07-2021,4024,0,1.571,147,0,0,4808.893,0,1.878,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,0,0,0,0,3437,2465,0.295,836783,0,0,0,0
COM,Africa,Comoros,29-07-2021,4025,1,1.571,147,0,0,4810.088,1.195,1.878,175.673,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,0,0,0,0,3745,2855,0.341,836783,0,0,0,0
COM,Africa,Comoros,30-07-2021,4026,1,1.429,147,0,0,4811.283,1.195,1.707,175.673,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391,0,0,0,0,4052,3245,0.388,836783,0,0,0,0
COM,Africa,Comoros,31-07-2021,4028,2,1.429,147,0,0,4813.673,2.39,1.707,175.673,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,4361,3635,0.434,836783,0,0,0,0
COM,Africa,Comoros,01-08-2021,4028,0,1,147,0,0,4813.673,0,1.195,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,4361,3635,0.434,836783,0,0,0,0
COM,Africa,Comoros,02-08-2021,4028,0,1,147,0,0,4813.673,0,1.195,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,4361,3635,0.434,836783,0,0,0,0
COM,Africa,Comoros,03-08-2021,4028,0,0.571,147,0,0,4813.673,0,0.683,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162450,121092,41358,0,0,3649,19.41,14.47,4.94,0,4361,3635,0.434,836783,0,0,0,0
COM,Africa,Comoros,04-08-2021,4028,0,0.571,147,0,0,4813.673,0,0.683,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757,0,0,0,0,4490,3745,0.448,836783,0,0,0,0
COM,Africa,Comoros,05-08-2021,4029,1,0.571,147,0,0,4814.868,1.195,0.683,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,4619,3855,0.461,836783,0,0,0,0
COM,Africa,Comoros,06-08-2021,4030,1,0.571,147,0,0,4816.063,1.195,0.683,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,0,0,0,0,4748,3965,0.474,836783,0,0,0,0
COM,Africa,Comoros,07-08-2021,4031,1,0.429,147,0,0,4817.258,1.195,0.512,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081,0,0,0,0,4877,4075,0.487,836783,0,0,0,0
COM,Africa,Comoros,08-08-2021,4031,0,0.429,147,0,0,4817.258,0,0.512,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188,0,0,0,0,5005,4184,0.5,836783,0,0,0,0
COM,Africa,Comoros,09-08-2021,4031,0,0.429,147,0,0,4817.258,0,0.512,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188875,147517,41358,0,0,4296,22.57,17.63,4.94,0,5134,4294,0.513,836783,0,0,0,0
COM,Africa,Comoros,10-08-2021,4031,0,0.429,147,0,0,4817.258,0,0.512,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331,0,0,0,0,5176,4331,0.518,836783,0,0,0,0
COM,Africa,Comoros,11-08-2021,4031,0,0.429,147,0,0,4817.258,0,0.512,175.673,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258,0,0,0,0,5089,4258,0.509,836783,0,0,0,0
COM,Africa,Comoros,12-08-2021,4035,4,0.857,147,0,0,4822.039,4.78,1.024,175.673,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185,0,0,0,0,5001,4185,0.5,836783,0,0,0,0
COM,Africa,Comoros,13-08-2021,4036,1,0.857,147,0,0,4823.234,1.195,1.024,175.673,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,0,0,0,0,4914,4112,0.491,836783,0,0,0,0
COM,Africa,Comoros,14-08-2021,4038,2,1,147,0,0,4825.624,2.39,1.195,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039,0,0,0,0,4827,4039,0.483,836783,0,0,0,0
COM,Africa,Comoros,15-08-2021,4038,0,1,147,0,0,4825.624,0,1.195,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966,0,0,0,0,4740,3966,0.474,836783,0,0,0,0
COM,Africa,Comoros,16-08-2021,4038,0,1,147,0,0,4825.624,0,1.195,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216123,174765,41358,0,0,3893,25.83,20.89,4.94,0,4652,3893,0.465,836783,0,0,0,0
COM,Africa,Comoros,17-08-2021,4039,1,1.143,147,0,0,4826.819,1.195,1.366,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,0,0,0,0,4970,3336,0.399,836783,0,0,0,0
COM,Africa,Comoros,18-08-2021,4041,2,1.429,147,0,0,4829.209,2.39,1.707,175.673,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426,0,0,0,0,5289,2780,0.332,836783,0,0,0,0
COM,Africa,Comoros,19-08-2021,4043,2,1.143,147,0,0,4831.599,2.39,1.366,175.673,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,0,0,0,0,5607,2224,0.266,836783,0,0,0,0
COM,Africa,Comoros,20-08-2021,4044,1,1.143,147,0,0,4832.794,1.195,1.366,175.673,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239158,0,0,0,0,4959,28.58,0,0,0,5926,1668,0.199,836783,0,0,0,0
